Time,Original_Signal,IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8,IMF_9,IMF_10,IMF_11,IMF_12,IMF_13
2023/4/26 3:00,25.37,8.404343771630064,-3.481578359494592,-3.480518854129334,1.0594564499858077,0.03413900036377838,0.08611243231687574,-1.5748216023385904,-0.1001796761426445,-0.034463932088779514,1.8482949022672077,-9.17052763209148,10.18283084971899,21.5969126500027
2023/4/26 4:00,24.8,0.43504808044110455,4.544048389839148,-3.8065887446208126,0.8346616607426443,-0.13164728945615398,0.21934824511882062,-1.633283378532373,-0.09214179053725421,-0.02740820898582874,1.8672541179612443,-9.190048296451643,10.18328410680798,21.597473107673125
2023/4/26 5:00,26.27,-3.888435220721485,10.17401831434286,-3.1669129162105136,0.4367049306765183,-0.3014423640402569,0.34250537246563284,-1.6805983574539884,-0.08387254095648389,-0.020381544971609933,1.8861926872645363,-9.209545897586704,10.183734039408641,21.598033497782854
2023/4/26 6:00,25.3,-7.9226037694794345,12.669139480319808,-2.0489613056836746,-0.04568909088475914,-0.4533904359134168,0.4472702226857026,-1.7158788744073357,-0.07536655776548051,-0.013384385243201125,1.9051106090459662,-9.229020362077508,10.184180649131031,21.598593820272303
2023/4/26 7:00,25.04,-8.336845144023059,12.123065082644825,-0.8274745037511284,-0.5264802886907402,-0.5656357176005381,0.5253292041073784,-1.7382372646962665,-0.06661847132941584,-0.0064171749976519865,1.924007882174454,-9.248471616504958,10.1846239375852,21.5991540750819
2023/4/26 8:00,25.59,-5.922087910288783,9.338902587562856,0.4906867834566524,-0.9254217156953732,-0.6170826019695396,0.5691289054020832,-1.746785690314623,-0.05762308532349289,0.0005196405679521177,1.9428845055189115,-9.267899587449914,10.18506390638121,21.599714262152062
2023/4/26 9:00,25.8,-2.2038817730485034,4.806705914606094,1.696336535357388,-1.1622664248525616,-0.5907696672799037,0.5752501006327857,-1.7406321854051074,-0.04837933127406732,0.007425616256574008,1.9617404779482364,-9.287304201493285,10.185500557129135,21.600274381423215
2023/4/26 10:00,25.53,2.527124723866913,-1.1302796460220161,2.5021961997565674,-1.1558581251652118,-0.47577887216270753,0.5456405553898214,-1.7191038274632096,-0.038900052461501355,0.01430030687112821,1.9805757983313308,-9.306685385215921,10.185933891439035,21.600834432835775
2023/4/26 11:00,25.5,8.914706223343245,-8.203231990834759,2.6209872244597014,-0.8161740083415658,-0.2711521565630019,0.48436845171852716,-1.6825512118091317,-0.029201526777085374,0.021143267214550954,1.999390465537127,-9.32604306519874,10.186363910920956,21.601394416330173
2023/4/26 12:00,2.58,-8.955746015294514,-13.434945632784558,1.8270202422351072,-0.09295454113997237,0.002242629661374118,0.3961154548039858,-1.6319384169027642,-0.019300032112169435,0.027954052089789794,2.0181844784345033,-9.34537716802259,10.186790617184975,21.601954331846827
